Crop,Temperature,Humidity,Rainfall,SoilMoisture,Pest,RiskPercentage
Rice,25.90796608481238,82.5616488520746,26.64825757699768,42.8922652301518,Stem Borer,59.98
Grapes,20.72318058290834,98.85870921106587,101.72699018071765,53.537672516862955,Downy Mildew,51.3
Potato,28.50524391480002,86.92246046256633,219.62889032533698,30.20701608255165,Late Blight,33.08
Cotton,30.01390078345377,90.39229709706294,190.57128369415395,49.89068244293173,Pink Bollworm,37.42
Potato,32.26751324262533,56.01045276853042,136.1222744902124,10.287933024906078,Late Blight,32.98
Cotton,25.49692302307097,69.80863458046277,173.86680167246556,29.427905063517287,Pink Bollworm,37.95
Cotton,23.56316196311491,68.662589581467,56.81740681578787,13.659796188422181,Pink Bollworm,44.14
Potato,30.023191978325244,80.97451730048073,115.87351095014309,28.989289008961492,Late Blight,54.53
Soybean,27.78622677704327,73.95909388148655,6.410516451608922,27.06239138130782,Aphids,35.21
Grapes,25.982341713453508,79.00861846136661,133.40063668171962,40.39525463967223,Downy Mildew,50.6
Soybean,32.1947860807414,85.90615381132471,238.88092398873368,10.911629133818082,Aphids,27.83
Grapes,20.11344312467213,82.37373570773015,224.50763723749674,22.174114828814965,Downy Mildew,57.08
Rice,20.90401085434341,96.72180134027572,87.9056718099086,15.071041422460826,Stem Borer,39.43
Potato,23.851648515807618,64.24364509809614,76.82249123157165,50.15129489163317,Late Blight,41.57
Rice,24.669615487340053,80.51668916554593,179.0376685557984,23.631200036676688,Stem Borer,36.54
Cotton,21.828291400054212,59.05746747673402,170.2794634912457,19.071917384781347,Pink Bollworm,41.01
Rice,30.63569392583649,55.34384615473719,141.8280549072259,22.82813918506819,Stem Borer,58.52
Potato,27.25318470079887,90.2996274887579,137.55663553906544,12.170626642740958,Late Blight,45.33
Cotton,34.271050133099855,80.08059100731656,204.79721485669756,54.21032316742039,Pink Bollworm,29.12
Grapes,23.1806725986234,80.54904944254959,102.75711745167618,51.99306514333602,Downy Mildew,56.0
Grapes,25.301320689540773,61.8435279487241,195.13137881096546,23.740301777406806,Downy Mildew,52.9
Cotton,26.356073804731444,83.37749496457351,23.883828458667043,41.19296623382865,Pink Bollworm,38.07
Grapes,28.79912694763211,58.40071038724317,184.21843623604553,53.13985387716143,Downy Mildew,28.67
Cotton,21.435718332802427,51.18192930231682,160.4928751108165,40.35470180443904,Pink Bollworm,41.87
Grapes,23.47920644173963,69.54529979527574,148.61908379654326,34.83834294295847,Downy Mildew,59.51
Rice,22.046596288350997,84.75722770237968,101.07969202607303,31.409980746280738,Stem Borer,48.7
Soybean,30.386542269865544,99.56279968510941,32.09857236353131,15.205482469208317,Aphids,48.97
Cotton,28.675803755096137,63.70803332799029,19.85484224724665,14.282912479821526,Pink Bollworm,92.35
Grapes,22.878009870781142,66.16857810577604,56.664100556747,27.749815291596864,Downy Mildew,22.78
Grapes,27.785896863624053,53.380628179610746,200.0891269555904,21.68560409552165,Downy Mildew,41.6
Potato,33.20118631342187,82.5438684523597,133.23944663783382,26.21668765576878,Late Blight,33.32
Potato,30.04230432797285,99.70696806105838,165.45979746234465,37.889170868501246,Late Blight,49.23
Grapes,26.97808418425577,53.00711713003926,140.57420396947745,57.88126422526901,Downy Mildew,27.01
Cotton,30.350073362309985,60.04668443295282,133.95692111827032,14.83382248233598,Pink Bollworm,38.01
Grapes,31.34244993342869,67.37857621194911,166.22793112180452,49.77249803948646,Downy Mildew,57.09
Grapes,23.519631227831802,69.9657957904654,38.10400333260436,59.62417510791876,Downy Mildew,57.08
Soybean,28.099356954208396,92.10166471882107,130.23949431801054,41.17928440013799,Aphids,23.56
Cotton,31.32905630745212,56.38567418176174,206.5169075631321,49.101404383519295,Pink Bollworm,48.35
Soybean,20.54240570787143,65.15641779726643,65.77814247771072,28.006820373575955,Aphids,23.51
Rice,34.05436734546594,77.69011203561881,76.38107766450588,29.849075853714172,Stem Borer,37.89
Cotton,29.00891500040926,75.7839713848249,229.84799330360434,34.84817414529151,Pink Bollworm,59.69
Rice,32.77137436617644,60.42552571786679,232.64880366097907,15.818319894273804,Stem Borer,52.7
Grapes,25.709349402148703,93.89871602225347,217.01417252686258,50.296270005881055,Downy Mildew,51.6
Rice,24.57018708647061,54.04596415256261,100.74504469129036,18.676225749325432,Stem Borer,47.8
Soybean,25.191495898066783,98.78051004299574,160.243019336333,51.124028181718046,Aphids,25.3
Rice,32.93021723408934,96.13785952566971,121.76547970473398,40.31264688754887,Stem Borer,50.59
Cotton,22.622579408906187,75.12830382317212,99.66575694307828,17.318699608112453,Pink Bollworm,34.7
Potato,21.022584640782405,51.29059534747435,33.79157228870569,58.15575557945869,Late Blight,41.98
Cotton,34.4873324172983,71.62489391650661,77.9540332713149,35.30709314201221,Pink Bollworm,37.58
Rice,21.58497026392616,82.0413157345103,54.0095456273999,40.97939774489148,Stem Borer,46.01
Grapes,22.280372796929722,53.06748135553341,195.19039651710995,32.99002118846601,Downy Mildew,22.33
Potato,34.922994757546505,52.88902804981833,173.7588072146383,59.18394626317068,Late Blight,29.57
Potato,22.133740530307943,56.069246971121444,75.81878689189888,15.052290550532334,Late Blight,47.69
Rice,20.93437697195094,75.47110640748949,249.1742134632442,50.69851347530094,Stem Borer,44.61
Cotton,24.593804311799175,81.19479181458192,131.7603659779129,31.304169194518575,Pink Bollworm,25.23
Soybean,33.299063228607,72.48923244106612,48.655627955191264,28.38796754386448,Aphids,36.57
Potato,32.41306843350311,86.6807190280701,192.32622341033496,10.55156322143236,Late Blight,36.65
Rice,27.220162274529855,50.95961384115284,64.95330218625855,48.01449115610675,Stem Borer,25.48
Grapes,28.029651971788873,60.76009360086188,3.0301936609733184,22.060072879977074,Downy Mildew,59.03
Potato,32.02305667824484,97.97883221605167,121.96351098159062,15.486809933875175,Late Blight,41.92
Rice,26.815660018399413,92.2178541369808,24.520645196061146,34.412056851088906,Stem Borer,26.0
Potato,24.8701389033509,86.86785386938999,119.00453234219164,28.794414257288466,Late Blight,35.78
Potato,26.8917015260898,89.25082719185284,223.0211722350586,57.76673432519642,Late Blight,51.48
Soybean,24.73110343622019,84.4067353043271,109.40078101384798,22.733531102302557,Aphids,53.63
Potato,20.576395234434877,95.08809960677118,115.36936615618355,41.86007384041402,Late Blight,46.37
Grapes,33.426766110598045,81.83348410836037,153.48339619001544,13.332602028034497,Downy Mildew,40.74
Rice,22.252535012255624,86.87168843607428,128.05548020316863,44.01138896041766,Stem Borer,21.67
Cotton,21.271880240687047,85.81616940313411,18.021083999668342,13.56283638826293,Pink Bollworm,20.48
Rice,34.3475209744922,86.87541797295034,88.31285212551605,24.826779064382762,Stem Borer,33.99
Potato,31.619802967717728,83.06853055352072,46.29889196686698,18.70546676670422,Late Blight,23.94
Rice,29.90454079552007,88.2186331110868,66.261607081251,11.04724805154564,Stem Borer,23.29
Rice,34.51790052267546,64.77223887387102,192.3057869595334,41.23317844271319,Stem Borer,35.28
Grapes,23.085308932933327,56.06932090797032,153.75324200971664,48.7316890318894,Downy Mildew,45.76
Potato,27.954531998737373,52.097561171581816,242.12219439859595,49.93570958272873,Late Blight,31.71
Rice,34.69955494038276,80.09407948181611,145.60566455181163,47.4036589714766,Stem Borer,52.47
Cotton,29.84717910997254,56.40478731831,84.5668764986246,56.404182016302485,Pink Bollworm,28.98
Cotton,25.5825053575627,71.6038441472098,109.85124742361305,40.64697912472627,Pink Bollworm,57.72
Rice,23.610390677487572,56.0750688150459,49.36762246498433,54.34624501046348,Stem Borer,45.83
Soybean,24.288601838587404,90.79734694843086,215.342499090859,52.3257169345139,Aphids,56.76
Cotton,23.783615302600424,87.75209643731392,115.134874318535,52.099927644503076,Pink Bollworm,49.14
Cotton,31.646711697495867,82.80809188405357,44.35719236742672,37.25134594484692,Pink Bollworm,59.39
Rice,34.06082099745679,52.158686789850584,41.20370393235928,16.586438672728097,Stem Borer,49.04
Cotton,32.266779947854175,60.675568315533596,126.46317323795725,52.03515140056,Pink Bollworm,49.31
Potato,28.133558082377725,79.51738452293864,127.09013672907,24.87742256594103,Late Blight,42.6
Grapes,30.333279530751362,93.66614579304039,159.07283849481203,48.0560768521579,Downy Mildew,26.4
Soybean,26.92336211629685,50.46658099135467,61.66971613040575,46.32308575565024,Aphids,59.67
Rice,21.48767149380824,70.07471579306441,200.01774217478987,20.201781731444942,Stem Borer,42.2
Rice,30.996069440445122,80.79927251300896,47.00618365385403,27.769228434286973,Stem Borer,51.35
Rice,28.31339771198025,50.261480677145634,190.24769000702346,11.765567747011954,Stem Borer,49.83
Rice,23.037208402478562,97.90367400596901,91.98518782552112,26.346580816903955,Stem Borer,25.96
Soybean,24.584063232353223,93.83253809141003,249.08358440681184,28.415476525342417,Aphids,37.94
Rice,30.831064073041055,94.30978902325373,148.26108354669603,29.576284908891466,Stem Borer,36.5
Soybean,30.434272197452103,50.16091318021393,154.89733436496016,27.77465052206787,Aphids,51.77
Soybean,21.394859597346983,79.41011334741953,120.24322247153094,42.11627629526137,Aphids,22.59
Grapes,28.69975681142197,78.07422939797618,140.16502360404274,40.17438332982274,Downy Mildew,47.06
Rice,32.074834995211546,63.49103600641072,206.26235254501552,34.91278411317268,Stem Borer,23.08
Potato,20.87826393865969,66.71191593480305,196.2242442778669,45.384046737045786,Late Blight,51.54
Potato,27.75903584662414,72.00994989777453,36.86313167657099,26.40963768046558,Late Blight,37.36
Rice,21.32900644519426,61.03059763556056,149.5563235159347,46.783155711959495,Stem Borer,59.93
Potato,33.996699970153365,82.12825997675958,105.312013323518,41.80886823541164,Late Blight,51.43
Soybean,21.77504286385081,70.4952444848144,209.9505714089043,29.1916475966522,Aphids,42.87
Grapes,28.816540412932973,59.22381265668197,90.5588604130721,26.725564437096608,Downy Mildew,21.05
Soybean,20.36287645837033,91.58485218378868,68.2677024932031,35.90393831194077,Aphids,31.95
Cotton,34.110188676730104,62.964837943288686,107.41420318473376,53.63651252423009,Pink Bollworm,53.68
Potato,22.791521267694158,90.13216548978552,114.54672168447317,34.14844360426776,Late Blight,25.34
Grapes,21.20902270635687,86.39696534868827,124.11528808882494,31.84253513075898,Downy Mildew,49.18
Rice,31.482693484866644,57.94540838346768,152.5562873694103,16.767704113884278,Stem Borer,50.06
Grapes,29.854327344007093,97.8307310541729,17.239504089105296,12.852736057562716,Downy Mildew,31.29
Cotton,23.925585256038588,62.348939953599995,226.56364513025918,22.477309992475305,Pink Bollworm,30.88
Rice,31.390973936269454,72.486992122527,194.1776392387953,13.268307878219261,Stem Borer,82.19
Rice,20.50420400274924,53.13266017276773,226.60936333610275,16.96226855587976,Stem Borer,41.3
Rice,26.166434039010596,67.36716631294213,224.9583364218181,11.091169838774475,Stem Borer,46.55
Grapes,34.45091651320325,78.0084091730921,234.20561550827296,12.612893964301188,Downy Mildew,36.75
Potato,23.902366864430768,86.54104824903649,245.32427262431167,22.82650312221239,Late Blight,46.17
Potato,22.9714644913961,78.2665127285805,115.98312167208405,58.60026648157685,Late Blight,44.34
Soybean,25.242595581302282,55.704789244396665,37.81170718373364,21.265846497561753,Aphids,30.04
Grapes,32.759240867617066,78.06113941412625,130.8477278435916,15.738443593460874,Downy Mildew,54.41
Rice,30.842214548127256,53.38341809500008,176.95877430744216,37.17691086713231,Stem Borer,23.27
Grapes,26.874509622929846,74.23481435650234,41.44363504081894,57.284907350014116,Downy Mildew,54.0
Cotton,30.035335059936624,73.11477805003037,102.94138539612713,42.548673357547706,Pink Bollworm,41.82
Soybean,20.934096588228286,75.62513243851659,201.60090430820986,32.9619938798479,Aphids,22.08
Grapes,31.794172990760497,60.06818910679872,64.65520872200969,18.235317671614794,Downy Mildew,33.21
Potato,31.351272585329525,75.96929297519686,51.22031853767814,53.89150390760204,Late Blight,55.18
Soybean,33.058676375690105,61.93981056907697,112.80983604524702,59.249482807043755,Aphids,50.88
Cotton,20.407511318383396,53.2602295630246,115.98284420308319,55.461010293078004,Pink Bollworm,41.55
Potato,27.467187620514352,55.27368499783153,164.1950261810735,51.105158030011275,Late Blight,35.22
Potato,31.63417776387991,98.22383269504058,50.941614781922276,36.166481559737065,Late Blight,31.49
Cotton,31.892816285507593,78.87966829405788,158.64560438757593,49.895707980794704,Pink Bollworm,35.84
Potato,33.72635102610565,76.65144336230699,39.488705708837,44.79495590844012,Late Blight,51.73
Cotton,24.7514251560129,92.85896284993765,226.5358136914416,23.84522436889045,Pink Bollworm,59.34
Rice,22.110672920731375,60.1007834201245,46.056209809506534,54.69948550039352,Stem Borer,46.17
Potato,22.281564248334092,72.01617091841744,153.82450626745052,14.173204249469165,Late Blight,55.3
Cotton,32.05405303162303,75.26033867883191,241.7816538147926,30.888048963754986,Pink Bollworm,59.36
Rice,30.018799982054404,81.73356366269707,41.48872382394625,54.0963879152322,Stem Borer,37.1
Rice,22.43350108673719,50.630375998787954,139.93892090959565,36.36998110613382,Stem Borer,48.77
Potato,33.35387079526703,53.97032923215148,182.8741225850906,19.37059720487911,Late Blight,54.33
Potato,32.28595270792484,77.03968774927722,177.56069965582788,25.71750565918742,Late Blight,38.85
Potato,32.324553465657075,72.96325985866069,89.44956633136044,34.710622362515,Late Blight,53.13
Soybean,25.02812071056309,58.68807965678719,178.0035050826952,51.29891063540409,Aphids,24.03
Rice,23.59811169133917,57.09859948804969,86.98535289554165,32.51754894527063,Stem Borer,49.95
Soybean,29.767213773225112,81.04642837392156,88.0937366524136,52.072377654238,Aphids,38.85
Grapes,34.686574070227316,81.70710691478683,31.566185391125686,43.8088781037717,Downy Mildew,33.0
Grapes,30.29490795029146,53.48205740812028,43.720359293989844,52.786862945289315,Downy Mildew,29.09
Cotton,32.5556168786441,63.96380442272052,160.7204775146769,44.70752867549155,Pink Bollworm,40.51
Cotton,24.57966015045097,60.632218818554804,8.297338640606554,25.19732006203619,Pink Bollworm,46.13
Soybean,34.07457227672724,93.5602241131526,191.51619413382565,49.42236716266493,Aphids,46.6
Rice,23.904302863490045,95.3597515352915,167.68307797645852,38.022031549021996,Stem Borer,24.44
Soybean,26.705833157096382,73.01791356009632,216.14090238066748,37.332411009389425,Aphids,35.22
Cotton,34.65200492765989,55.536029666315784,105.63710707798616,12.101233758570265,Pink Bollworm,49.6
Grapes,33.771148282987255,64.00186647752447,214.58541919978023,24.610911523094888,Downy Mildew,56.43
Potato,31.30942855395176,90.24533884207193,4.501638900113624,58.1405178537013,Late Blight,49.07
Grapes,24.571266430792,91.46973324294234,70.38029960373248,53.6376919783064,Downy Mildew,24.5
Potato,30.555289661911935,77.03492383224551,24.133617548860204,22.09469141294195,Late Blight,20.5
Grapes,27.031519481967585,65.06326303800002,149.5893710744397,24.86189038543086,Downy Mildew,32.0
Rice,31.14789798097405,52.40714179891767,225.72374879799682,52.61319371955907,Stem Borer,46.71
Grapes,28.898323551610765,94.61512490698262,46.33254488217861,13.94845810954143,Downy Mildew,29.58
Potato,31.918674180502855,51.733513336324165,145.70170877087241,59.77187580956549,Late Blight,54.23
Cotton,27.821685335653843,53.18204546433212,207.84337859642747,39.94892540886053,Pink Bollworm,24.6
Soybean,21.407859272350343,95.48134097182961,167.30006573451962,51.46433996583777,Aphids,55.16
Grapes,28.576585280724835,75.87231758775206,107.60685258024755,25.847329389555966,Downy Mildew,37.38
Cotton,31.608194835952347,80.09617155075658,223.13082248871152,32.16900071895938,Pink Bollworm,44.28
Potato,29.46961329637983,79.58485811531628,175.65844327137907,21.871673418740315,Late Blight,40.49
Rice,21.563372042125216,69.22556638224063,121.91676715531611,42.611212977273624,Stem Borer,58.02
Grapes,29.00976599822534,87.17969580882799,126.56651487380068,41.70520156881656,Downy Mildew,22.84
Cotton,23.815873712627706,68.09265466025693,118.1233387516284,12.282437275119186,Pink Bollworm,25.6
Soybean,24.152214616869585,98.57663454505254,82.83675177576269,34.102052905604125,Aphids,27.84
Soybean,29.161701066136523,64.03416077579871,51.7481446096067,35.828631422298955,Aphids,20.22
Cotton,20.11496048973838,60.95344045509289,9.180340625205286,15.401287706534568,Pink Bollworm,33.55
Grapes,32.038785193697194,78.60243216846504,128.16693148910412,24.674441160406083,Downy Mildew,57.27
Potato,25.955225618557876,54.35463833978857,154.2666290294503,15.691919673830071,Late Blight,33.81
